date,msg_total,msg_text,msg_voice,msg_photo,msg_sticker,msg_location,msg_video,msg_wi,msg_mobi,msg_vina,msg_vtel,msg_gt,msg_fg,msg_ot,hour
2015-11-13,10697904,9813450,40137,383318,435656,753,7694,5189725,824855,716357,3467997,10417,314461,174092,07:00
2015-11-14,9812728,8987207,37617,367857,393692,815,7471,4843362,775548,636678,3085011,9122,301287,161720,07:00
2015-11-15,10692169,9810052,43546,404277,407832,928,7222,5182600,829071,669689,3463760,11151,331107,204791,07:00
2015-11-16,9577379,8726868,34464,415801,377890,728,6442,4654304,782456,648700,3037692,9646,283263,161318,07:00
2015-11-17,9778382,8926445,34179,379874,415458,900,6162,4816756,800011,650189,3046508,10228,293352,161338,07:00
2015-11-18,9794616,8949150,36164,377796,408381,750,6559,4847930,791699,647764,3049273,10579,287113,160258,07:00
2015-11-19,9972648,9097666,36753,401107,413095,807,6634,4917182,796334,666196,3127346,10120,291439,164031,07:00
2015-11-20,10802186,9811415,39671,488926,438460,800,6531,5342935,855402,717504,3381152,11283,299133,194777,07:00
2015-11-21,10301055,9428635,38340,409571,401043,865,6747,5065391,803611,686171,3260577,11103,301398,172804,07:00
2015-11-22,10879264,9973474,42024,411958,426360,895,6292,5216148,844187,716792,3547992,10380,328451,215314,07:00
2015-11-23,9761353,8887856,34060,425542,392164,761,5948,4705703,808589,665890,3120740,9550,282130,168751,07:00
2015-11-24,10129769,9252809,35268,392946,425983,776,5909,4996843,814503,682670,3162573,10850,298571,163759,07:00
2015-11-25,10040187,9178712,34384,380095,423506,741,6569,4987185,790994,665427,3134418,10235,293855,158073,07:00
2015-11-26,10111198,9230647,37053,383286,438848,737,6212,4990856,805741,678585,3177361,9812,286527,162316,07:00
2015-11-27,9728481,8850932,34387,381015,440257,845,6476,4880872,804546,648658,2956921,8833,274213,154438,07:00
2015-11-28,9782571,8905727,35794,376437,441628,842,5963,4890217,764995,633003,3033208,9613,288227,163308,07:00
2015-11-29,10869101,9956458,41090,403124,444248,802,5590,5359696,828457,698394,3438028,10161,323363,211002,07:00
2015-11-30,9407978,8525263,32584,415403,409540,712,5086,4696965,757728,626226,2885374,9395,270542,161748,07:00
2015-12-01,9543573,8683018,34999,385603,416900,731,6102,4813846,766573,640122,2877831,9812,278165,157224,07:00
2015-12-02,9489868,8611359,34657,386498,432935,688,6609,4792666,752980,630201,2874418,10077,277988,151538,07:00
2015-12-03,9749713,8863278,32535,383823,448094,731,6130,4909506,779175,651721,2959892,10262,285457,153700,07:00
2015-12-04,10150136,9216567,36247,391563,481634,792,6073,5075338,776031,676985,3154110,10514,297674,159484,07:00
2015-12-05,10226235,9325042,38189,386028,453902,775,6178,5097411,782064,676051,3197779,9631,303988,159311,07:00
2015-12-06,10608752,9690392,40882,402768,446735,814,6122,5256172,820157,674782,3309190,9548,330125,208778,07:00
2015-12-07,9230260,8353324,33971,411026,411593,709,6027,4627544,768229,606791,2794104,8511,266096,158985,07:00
2015-12-08,9499245,8626911,33690,385935,430102,775,6582,4857451,764780,619310,2826785,8869,268676,153374,07:00
2015-12-09,9428825,8560964,35022,376291,432635,785,6492,4790615,769280,620732,2809658,8857,276979,152704,07:00
2015-12-10,9506335,8631221,35473,380935,434922,726,6812,4834614,774005,620593,2837213,9258,277554,153098,07:00
2015-12-11,9717635,8804121,36873,401419,449802,725,8165,4945001,784311,635972,2914505,10450,276603,150793,07:00
2015-12-12,9783282,8888170,39199,392894,437719,832,7602,4978421,775045,626702,2947885,10078,289314,155837,07:00
2015-12-13,10737305,9790269,47194,415029,456233,924,7978,5325291,826397,677575,3382296,8979,322029,194738,07:00
2015-12-14,9534504,8630481,37810,425475,420497,669,5778,4791968,769647,630343,2893298,9765,280230,159253,07:00
2015-12-15,10029478,9104389,36570,396602,467275,747,7033,5099698,801831,659426,3008052,9472,287825,163174,07:00
2015-12-16,9823271,8907220,34914,389345,465512,725,7964,5022546,778927,638540,2932733,9005,281630,159890,07:00
2015-12-17,9722360,8808172,36947,393299,457522,713,7216,4977836,776443,626333,2889752,9735,277793,164468,07:00
2015-12-18,9636624,8726020,33138,390559,457719,747,13890,4911960,793825,625006,2870259,9101,269685,156788,07:00
2015-12-19,9607713,8656737,35587,381087,450789,734,66258,4912348,793729,587969,2868129,9642,273228,162668,07:00
2015-12-20,10670387,9651996,38440,412840,464728,830,83035,5297309,838212,650396,3343442,9947,319464,211617,07:00
2015-12-21,9573170,8550364,33877,426075,423797,689,57548,4872706,785702,621625,2851490,8847,265980,166820,07:00
2015-12-22,10288992,9296601,38096,408385,461553,760,61921,5185891,805398,683860,3127820,10942,299274,175807,07:00
2015-12-23,9836599,8814529,34969,402935,472790,699,90754,5031052,796713,628674,2928916,9860,274066,167318,07:00
2015-12-24,13879426,11268270,38075,591480,1032350,738,911499,7458890,1087447,838752,3930896,12759,334625,216057,07:00
2015-12-25,10931763,9726077,34319,540256,528318,736,84978,5672680,834058,689199,3249062,10439,300273,176052,07:00
2015-12-26,9643484,8750916,33273,392359,439387,767,9957,4758384,772238,624762,3025663,9513,282282,170642,07:00
2015-12-27,10207531,9297321,34569,393361,455211,767,7885,5083759,803706,617065,3188269,9486,311191,194055,07:00
2015-12-28,9094982,8220926,30528,409878,411815,664,5876,4618658,747341,599003,2711245,8906,252370,157459,07:00
2015-12-29,10019325,9110377,32755,388829,458412,3545,6164,5044656,798196,651847,3077236,9200,276487,161703,07:00
2015-12-30,9672220,8769348,32974,382827,460966,1278,5782,4900236,792456,637493,2900193,8917,272111,160814,07:00
2015-12-31,10281369,9350272,35570,400826,469025,1001,5914,5383373,816607,641669,2972952,9568,284210,172990,07:00
2016-01-01,15569780,13412252,46009,750727,911262,1157,402646,8175661,1148203,932962,4605923,14908,397098,295025,07:00
2016-01-02,10433594,9482075,35885,427287,449360,882,18600,5244743,811649,661035,3203966,10797,305695,195709,07:00
2016-01-03,10433701,9497778,35167,435730,438525,840,6535,5161688,827547,659585,3271792,11290,309470,192329,07:00
2016-01-04,9107328,8234597,29680,414181,405217,795,6243,4622815,740329,603254,2722356,8818,262397,147359,07:00
2016-01-05,9554785,8682542,32345,386093,431429,717,5524,4922185,774875,619062,2804984,9556,273776,150347,07:00
2016-01-06,9713474,8811681,32319,388759,455075,745,5633,5033477,787997,627549,2819433,8978,282232,153808,07:00
2016-01-07,9695636,8790513,32526,393947,454694,824,5558,5015815,798446,620894,2823780,9543,277320,149838,07:00
2016-01-08,9722968,8826323,33446,395166,445406,787,5486,5031474,781376,630971,2839921,8875,282802,147549,07:00
2016-01-09,9795654,8904855,31907,387505,446466,843,4889,5048874,781697,618558,2895038,9013,288832,153642,07:00
2016-01-10,11168770,10208310,39158,429586,463615,894,5272,5609718,818767,679551,3516084,9143,334833,200674,07:00
2016-01-11,9374734,8476593,30712,429188,413763,745,5241,4793608,759544,611900,2781358,8931,274064,145329,07:00
2016-01-12,9652437,8765380,31733,396054,433705,805,4530,4987588,772822,612907,2842887,9630,279774,146829,07:00
2016-01-13,9716704,8812995,31650,394572,452733,785,5078,5007982,789145,616875,2868774,8963,277612,147353,07:00
2016-01-14,9873190,8981143,30147,393348,441482,807,6432,5100933,776021,621850,2935009,8816,279465,151096,07:00
2016-01-15,9819580,8926934,33624,395943,439568,795,4919,5069795,780972,626076,2894653,8314,289753,150017,07:00
2016-01-16,9886224,8992915,34832,392937,439352,850,5396,5069603,783956,613794,2966771,9984,292636,149480,07:00
2016-01-17,10422358,9505620,36040,408629,447994,798,5426,5245000,819880,642469,3202157,10361,318451,184040,07:00
2016-01-18,9052716,8180250,28231,425190,395249,734,4471,4617705,757391,591303,2678071,9116,252011,147119,07:00
2016-01-19,9463704,8580903,29865,399272,426634,740,4950,4865975,787570,601672,2780293,9234,274124,144836,07:00
2016-01-20,9550062,8663030,30484,394869,436508,738,5003,4957564,778700,600973,2775746,9158,277424,150497,07:00
2016-01-21,9649574,8764723,32989,399583,427348,715,4976,4947686,792558,619667,2856334,9043,277939,146347,07:00
2016-01-22,9820974,8918153,33382,405077,441896,757,5346,5074435,808446,616537,2882708,9475,279910,149463,07:00
2016-01-23,10140406,9244446,36088,390754,440443,717,5302,5260445,796894,614031,3014141,8944,288144,157807,07:00
2016-01-24,11834909,10843963,43609,441199,478197,831,5237,5998493,831136,697681,3758696,10520,341246,197137,07:00
2016-01-25,9474643,8609623,33887,404558,405170,647,4459,4843487,760218,588650,2865842,8959,258639,148848,07:00
2016-01-26,10665286,9756323,36499,381438,466058,727,4615,5444569,801707,654737,3316753,9544,280323,157653,07:00
2016-01-27,10053459,9173399,35741,369788,451299,696,4771,5166686,783849,614570,3054733,9032,276488,148101,07:00
2016-01-28,10164554,9277058,36619,375799,452681,695,5700,5232115,802916,639552,3055615,9279,274984,150093,07:00
2016-01-29,9662565,8804750,34763,376538,425324,685,3832,4972906,799750,600187,2861133,8290,268666,151633,07:00
2016-01-30,9664178,8837283,35410,364630,408049,758,3764,4980202,775633,601463,2882117,8686,264727,151350,07:00
2016-01-31,10444580,9487089,38746,369878,524358,804,4656,5340364,810219,631123,3187274,8646,287749,179205,07:00
2016-02-01,9491784,8577240,36545,378626,475909,709,4898,4793104,781006,593426,2902267,7422,250035,164524,07:00
2016-02-02,9876360,8990426,39053,356172,470973,741,4616,4933501,816943,609911,3079414,9494,254914,172183,07:00
2016-02-03,9964344,9094253,39349,354952,455080,792,4259,4909930,835199,614604,3174059,8121,250874,171557,07:00
2016-02-04,10368154,9489531,39205,351260,467984,706,3639,5000278,863382,649152,3400561,8911,258508,187362,07:00
2016-02-05,10379884,9522932,40396,344167,446074,773,4569,4888752,885063,644017,3501052,9168,259501,192331,07:00
2016-02-06,9809939,8999520,37050,319938,433005,703,5460,4471889,849409,630994,3383517,8819,272433,192878,07:00
2016-02-07,9887036,8864348,36521,309956,641871,548,16956,4330549,879181,646798,3534963,9242,288774,197529,07:00
2016-02-08,13892198,10505711,33094,762990,2249335,378,307412,6214314,1317400,900297,4847457,12987,344618,255125,07:00
2016-02-09,10880407,9664371,28836,427545,703503,565,41293,4597975,1002244,716856,4045930,10155,290967,216280,07:00
2016-02-10,11457557,10419785,29884,410071,566533,759,15585,4714198,1038762,774464,4401090,10676,292665,225702,07:00
2016-02-11,11909207,10935689,29332,409947,508858,847,9515,4806913,1055099,800999,4694136,11047,301322,239691,07:00
2016-02-12,12067287,11082148,28526,438748,494857,797,5990,4934482,1072020,804276,4703704,11335,305941,235529,07:00
2016-02-13,12108193,11164569,32131,452651,435577,1017,4580,5089362,1060277,808954,4607045,8920,295048,238587,07:00
2016-02-14,14578429,12811021,35418,664288,1031004,1065,5219,6707863,1227369,921957,5099456,11844,341091,268849,07:00
2016-02-15,11515104,10528424,32120,465214,468416,820,4114,5197126,984710,763683,4082392,9909,273596,203688,07:00
2016-02-16,11346776,10442259,30583,394917,458101,890,3863,5343586,957225,723185,3856444,8992,271114,186230,07:00
2016-02-17,11102174,10235862,32584,389554,423058,921,3407,5278657,924941,711878,3727185,9928,270853,178732,07:00
2016-02-18,10904983,10011784,32217,394412,440963,898,3884,5281267,904356,699279,3567261,9408,266027,177385,07:00
2016-02-19,11123757,10242297,33227,394392,430555,930,3555,5394355,907439,711574,3648482,8595,278405,174907,07:00
2016-02-20,10870014,10000748,33135,391285,422045,1058,3669,5357061,867435,685931,3507718,8784,274976,168109,07:00
2016-02-21,11684328,10757925,37526,418062,446244,983,3579,5710124,915893,717690,3831843,9583,285897,213298,07:00
2016-02-22,10753841,9843163,34537,446717,406336,852,3703,5199464,896413,703591,3492787,8705,272666,180215,07:00
2016-02-23,11109700,10214681,34840,406439,428039,929,3620,5419024,922153,728084,3568499,9060,290340,172540,07:00
2016-02-24,10911427,10031778,32174,392790,431355,942,4141,5394385,882026,706478,3469749,8332,282662,167795,07:00
2016-02-25,10821236,9919734,34130,397090,446434,930,4198,5371729,922070,694887,3369457,9174,277208,176711,07:00
2016-02-26,10807884,9897649,35469,408999,439502,874,4335,5355963,902979,700779,3385654,9324,281343,171842,07:00
2016-02-27,10727277,9824745,34560,414303,429056,1122,4031,5432100,873256,687506,3268598,9883,289245,166689,07:00
2016-02-28,11895043,10929867,41694,444495,451880,1062,5265,5980577,925710,734734,3722290,8907,311692,211133,07:00
2016-02-29,10544652,9589158,34574,478115,420132,897,4819,5276102,885857,694846,3213724,9513,283443,181167,07:00
2016-03-01,10525960,9621130,33137,424646,422227,872,4048,5323607,878002,693289,3173459,9656,277893,170054,07:00
2016-03-02,10650092,9723278,36844,429533,434540,875,5174,5385467,889425,702218,3209038,10271,281834,171839,07:00
2016-03-03,10798355,9863918,34748,432214,438742,975,6105,5470891,900217,718469,3245442,8817,285981,168538,07:00
2016-03-04,10899315,9935852,36601,443523,453743,1050,5615,5523609,902034,724157,3272478,10315,295918,170804,07:00
2016-03-05,11298819,10335313,39736,447154,447776,1072,6514,5758627,900375,739759,3400753,9222,315158,174925,07:00
2016-03-06,12432298,11404327,43199,491633,458445,1113,8237,6287714,959683,777144,3833979,9150,341457,223171,07:00
2016-03-07,10878604,9850879,34906,540203,420651,981,7341,5477961,907371,726329,3278668,10324,292197,185754,07:00
2016-03-08,16441933,12628243,24822,1178921,2349121,834,8656,8905607,1287669,1029250,4583311,13904,390672,231520,07:00
2016-03-09,11222989,10179117,34893,499407,481292,894,5228,5751503,921617,738303,3322118,10142,301245,178061,07:00
2016-03-10,11034219,10083269,37460,437668,448580,903,6187,5625185,900719,726556,3295838,9790,304488,171643,07:00
2016-03-11,10841095,9907785,34282,438234,434688,1067,5700,5590081,889364,706589,3186135,9157,290201,169568,07:00
2016-03-12,10972899,10035037,39336,426686,444427,1040,4918,5532988,915559,733541,3294217,9745,309835,177014,07:00
2016-03-13,12431371,11408506,44982,481520,464012,1085,5590,6340040,947193,793244,3784659,9857,336881,219497,07:00
2016-03-14,10905139,9907136,36828,506212,427326,923,4886,5494838,912581,723034,3285980,9721,296860,182125,07:00
2016-03-15,10867180,9925639,36762,443335,433710,967,5605,5606317,902088,707971,3173604,10549,295030,171621,07:00
2016-03-16,11011766,10048628,39540,445249,450586,1038,5243,5643640,917637,732173,3233346,9702,300874,174394,07:00
2016-03-17,11041152,10069579,36471,455980,450517,1020,4327,5730608,906812,725653,3199955,9631,300470,168023,07:00
2016-03-18,11045583,10076245,37118,456412,447974,1003,5363,5744388,920097,719816,3180554,10096,300246,170386,07:00
2016-03-19,11127028,10175678,39411,448027,436353,1093,4690,5807130,892463,724835,3210370,9499,309564,173167,07:00
2016-03-20,12377812,11362319,44347,492773,450957,1234,4817,6353817,973788,797627,3670277,10536,346334,225433,07:00
2016-03-21,11052367,10049360,36397,504159,432582,992,4744,5687941,910635,734309,3234243,8923,296659,179657,07:00
2016-03-22,11174317,10201238,37335,458401,452426,1043,4267,5716419,959037,749478,3254899,10051,306366,178067,07:00
2016-03-23,11079217,10106511,38083,454998,451466,925,4322,5706265,940369,743542,3186899,9823,312558,179761,07:00
2016-03-24,11447406,10458364,35738,450287,473499,951,4950,5872907,927048,768184,3391147,9519,300757,177844,07:00
2016-03-25,11280149,10312094,38167,447451,457625,941,4188,5824814,944155,751064,3269914,9237,303984,176981,07:00
2016-03-26,10970561,10027237,38804,451819,427003,1082,4526,5728308,918603,719094,3124888,9904,294031,175733,07:00
2016-03-27,12180060,11166396,44941,489820,449988,1251,5170,6228222,989748,790996,3613332,9815,325685,222262,07:00
2016-03-28,10924146,9939586,36341,505809,417548,896,4157,5624613,925029,734604,3159608,9056,284788,186448,07:00
2016-03-29,11224012,10240458,38967,461901,452965,1055,4198,5800004,945602,745149,3252826,9390,292744,178297,07:00
2016-03-30,5561484,5074429,19176,225940,229057,497,2359,2903931,467226,370597,1580428,4753,145347,89202,07:00
2016-03-31,11549161,10550872,41823,458750,471792,1004,4464,6110446,928221,770346,3247976,10042,304762,177368,07:00
2016-04-01,11717331,10700545,40991,455213,493255,996,4353,6294828,674880,789906,3461384,10509,297012,188812,07:00
2016-04-02,11417752,10438933,42832,453568,453598,1114,4471,5976583,899811,745656,3295741,10122,308523,181316,07:00
2016-04-03,12252601,11221901,47842,483017,471930,1193,5049,6365188,971090,787927,3567823,9111,326481,224981,07:00
2016-04-04,11122656,10107069,46703,498931,444232,1072,4607,5710012,925831,755046,3186689,9469,346121,189488,07:00
2016-04-05,11345583,10322327,40700,471771,478784,1123,5220,5901769,944934,766790,3218656,10331,321673,181430,07:00
2016-04-06,11113512,10140430,41446,463170,441822,1090,5029,5805360,905212,756642,3158954,9528,302097,175719,07:00
2016-04-07,11260681,10234272,39311,483947,477962,1008,4696,5930396,934269,749980,3162845,9466,293752,179973,07:00
2016-04-08,11500399,10487138,41571,476942,467845,1113,5483,6057762,930319,776574,3239567,9980,303621,182576,07:00
2016-04-09,11768965,10751358,42705,470642,476261,1227,5241,6121245,949818,780997,3402480,9342,318627,186456,07:00
2016-04-10,12801465,11729099,47244,517924,478112,1227,4656,6767875,1002796,817724,3628702,10988,348084,225296,07:00
2016-04-11,11224160,10208703,38981,515678,437287,1044,4241,5836461,917436,760544,3212836,9383,304568,182932,07:00
2016-04-12,11469238,10445801,42080,492989,459862,1127,4678,5993935,942473,770029,3262589,8851,310429,180932,07:00
2016-04-13,11524628,10503532,42688,487198,466531,1036,4617,6050580,932466,780209,3255853,9068,313114,183338,07:00
2016-04-14,11621032,10585675,43248,486630,479428,1139,4827,6124549,948436,780417,3258651,10170,309241,189568,07:00
2016-04-15,11746615,10696648,43959,487450,490584,1126,5390,6192764,960455,766427,3313101,10139,314472,189257,07:00
2016-04-16,13424349,12362654,53442,484371,494892,1548,5126,7210548,1050355,839950,3745277,9610,316295,252314,07:00
